Date,Location,AssetType,Category,ARMP,Army,Navy,USMC,MonthCount
2022-09-30,Japan,Expenses,Compensation & Benefits,3110096.93,274600.08,1244488.69,1591008.16,12
2022-09-30,Japan,Expenses,Depreciation Expense,1303753.75,148929.41,480428.76,674395.58,12
2022-09-30,Japan,Expenses,Contractor Fees,17473.99,1585.76,6934.12,8954.11,12
2022-09-30,Japan,Expenses,Communications,74670.75,12142.00,26622.00,35906.75,12
2022-09-30,Japan,Expenses,TDY,37431.58,1324.18,23544.10,12563.30,12
2022-09-30,Japan,Expenses,PCS,15699.45,1611.98,5279.22,8808.25,12
2022-09-30,Japan,Expenses,IT Expense & Maint,377214.12,32720.79,151296.64,193196.69,12
2022-09-30,Japan,Expenses,Machine Expense & Maint,163558.77,11016.98,57456.07,95085.72,12
2022-09-30,Japan,Expenses,Vehicle Expense,24546.02,2197.14,5815.98,16532.90,12
2022-09-30,Japan,Expenses,Training,3326.30,297.32,1316.59,1712.39,12
2022-09-30,Japan,Expenses,(Gain)/Loss on Disposals,759.90,72.27,305.17,382.46,12
2022-09-30,Japan,Expenses,Audit-Independent,36300.19,3305.67,14481.61,18512.91,12
2022-09-30,Japan,Expenses,Audit-IMCOM Int Review,11261.66,1009.92,4477.78,5773.96,12
2022-09-30,Japan,Expenses,Other Expenses,122422.61,12636.59,44295.92,65490.10,12
2022-09-30,Japan,Expenses,Total Operating Expenses,5298516.02,503450.09,2066742.65,2728323.28,12
2022-09-30,Japan,Expenses,Net Operating Income/(Loss),139078.93,576419.51,-305713.65,-131626.93,12
2022-09-30,Japan,Net,Interest Revenue,107190.61,5881.45,44202.69,57106.47,12
2022-09-30,Japan,Net,Non-Operating Inc/(Exp),-98.31,-8.81,-38.91,-50.59,12
2022-09-30,Japan,Net,Net Income/(Loss),246171.23,582292.15,-261549.87,-74571.05,12
2022-09-30,Japan,Net,Distributions,125657.21,568905.01,-306744.11,-136503.69,12
2022-09-30,Japan,Net,After Distributions,120514.02,13387.14,45194.24,61932.64,12
2023-09-30,Consolidated,Revenue,Gaming Machine Revenue,5342627.56,3224168.92,1037105.37,1081353.27,1
2023-09-30,Consolidated,Revenue,Total Revenue,5342627.56,3224168.92,1037105.37,1081353.27,1
2023-09-30,Consolidated,Revenue,Gaming NAFI,2507966.15,659708.20,921244.85,927013.10,1
2023-09-30,Consolidated,Revenue,Total Direct Reimbursement,2507966.15,659708.20,921244.85,927013.10,1
2023-09-30,Consolidated,Revenue,Net Revenue,2834661.41,2564460.72,115860.52,154340.17,1
2023-09-30,Consolidated,Expenses,Compensation & Benefits,797222.83,476655.85,181163.18,139403.80,1
2023-09-30,Consolidated,Expenses,Depreciation Expense,400014.03,241204.41,83977.40,74832.22,1
2023-09-30,Consolidated,Expenses,Contractor Fees,17732.00,9969.48,4528.14,3234.38,1
2023-09-30,Consolidated,Expenses,Communications,10703.99,8337.90,813.32,1552.77,1
2023-09-30,Consolidated,Expenses,TDY,33973.19,11134.02,20504.33,2334.84,1
2023-09-30,Consolidated,Expenses,PCS,42455.61,40451.66,1104.08,899.87,1
2023-09-30,Consolidated,Expenses,IT Expense & Maint,25935.23,13937.01,6921.53,5076.69,1
2023-09-30,Consolidated,Expenses,Machine Expense & Maint,201948.97,196741.45,3356.12,1851.40,1
2023-09-30,Consolidated,Expenses,Vehicle Expense,9318.48,6549.73,531.41,2237.34,1
2023-09-30,Consolidated,Expenses,Training,4906.14,2758.38,1252.90,894.86,1
2023-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,56439.56,48576.22,504.06,7359.28,1
2023-09-30,Consolidated,Expenses,Audit-Independent,9834.50,5529.26,2511.39,1793.85,1
2023-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,479.45,269.57,122.42,87.46,1
2023-09-30,Consolidated,Expenses,Other Expenses,28421.77,16814.34,5036.30,6571.13,1
2023-09-30,Consolidated,Expenses,Total Operating Expenses,1639385.75,1078929.28,312326.58,248129.89,1
2023-09-30,Consolidated,Expenses,Net Operating Income/(Loss),1195275.66,1485531.44,-196466.06,-93789.72,1
2023-09-30,Consolidated,Net,Interest Revenue,49884.78,29480.40,10283.42,10120.96,1
2023-09-30,Consolidated,Net,Non-Operating Inc/(Exp),-8973.81,-6520.05,-1528.78,-924.98,1
2023-09-30,Consolidated,Net,Net Income/(Loss),1236186.63,1508491.79,-187711.42,-84593.74,1
2023-09-30,Consolidated,Net,Distributions,1236186.63,1508491.79,-187711.42,-84593.74,1
2023-09-30,Consolidated,Net,After Distributions,.00,.00,.00,.00,1
2023-09-30,Europe,Revenue,Gaming Machine Revenue,1515559.98,1260961.61,254598.37,.00,1
2023-09-30,Europe,Revenue,Total Revenue,1515559.98,1260961.61,254598.37,.00,1
2023-09-30,Europe,Revenue,Gaming NAFI,435893.35,258419.55,177473.80,.00,1
2023-09-30,Europe,Revenue,Total Direct Reimbursement,435893.35,258419.55,177473.80,.00,1
2023-09-30,Europe,Revenue,Net Revenue,1079666.63,1002542.06,77124.57,.00,1
2023-09-30,Europe,Expenses,Compensation & Benefits,313442.94,252724.80,60718.14,.00,1
2023-09-30,Europe,Expenses,Depreciation Expense,153826.21,129959.91,23866.30,.00,1
2023-09-30,Europe,Expenses,Contractor Fees,7134.65,5517.46,1617.19,.00,1
2023-09-30,Europe,Expenses,Communications,3155.16,2948.03,207.13,.00,1
2023-09-30,Europe,Expenses,TDY,16074.92,7188.76,8886.16,.00,1
2023-09-30,Europe,Expenses,PCS,1297.76,1003.60,294.16,.00,1
2023-09-30,Europe,Expenses,IT Expense & Maint,10183.57,7685.85,2497.72,.00,1
2023-09-30,Europe,Expenses,Machine Expense & Maint,41794.55,39847.44,1947.11,.00,1
2023-09-30,Europe,Expenses,Vehicle Expense,6412.21,6167.82,244.39,.00,1
2023-09-30,Europe,Expenses,Training,1974.04,1526.59,447.45,.00,1
2023-09-30,Europe,Expenses,(Gain)/Loss on Disposals,46340.24,46340.24,.00,.00,1
2023-09-30,Europe,Expenses,Audit-Independent,3957.01,3060.08,896.93,.00,1
2023-09-30,Europe,Expenses,Audit-IMCOM Int Review,192.91,149.19,43.72,.00,1
2023-09-30,Europe,Expenses,Other Expenses,12755.09,10161.47,2593.62,.00,1
2023-09-30,Europe,Expenses,Total Operating Expenses,618541.26,514281.24,104260.02,.00,1
2023-09-30,Europe,Expenses,Net Operating Income/(Loss),461125.37,488260.82,-27135.45,.00,1
2023-09-30,Europe,Net,Interest Revenue,13853.01,11415.75,2437.26,.00,1
2023-09-30,Europe,Net,Non-Operating Inc/(Exp),-7308.91,-6072.67,-1236.24,.00,1
2023-09-30,Europe,Net,Net Income/(Loss),467669.47,493603.90,-25934.43,.00,1
2023-09-30,Europe,Net,Distributions,467669.47,493603.90,-25934.43,.00,1
2023-09-30,Europe,Net,After Distributions,.00,.00,.00,.00,1
2023-09-30,Korea,Revenue,Gaming Machine Revenue,1869989.56,1836345.14,33644.42,.00,1
2023-09-30,Korea,Revenue,Total Revenue,1869989.56,1836345.14,33644.42,.00,1
2023-09-30,Korea,Revenue,Gaming NAFI,402147.10,376381.05,25766.05,.00,1
2023-09-30,Korea,Revenue,Total Direct Reimbursement,402147.10,376381.05,25766.05,.00,1
2023-09-30,Korea,Revenue,Net Revenue,1467842.46,1459964.09,7878.37,.00,1
2023-09-30,Korea,Expenses,Compensation & Benefits,184135.94,180971.89,3164.05,.00,1
2023-09-30,Korea,Expenses,Depreciation Expense,97029.74,95699.88,1329.86,.00,1
2023-09-30,Korea,Expenses,Contractor Fees,3890.75,3767.09,123.66,.00,1
2023-09-30,Korea,Expenses,Communications,4638.22,4622.97,15.25,.00,1
2023-09-30,Korea,Expenses,TDY,3540.09,3450.81,89.28,.00,1
2023-09-30,Korea,Expenses,PCS,39291.90,39257.50,34.40,.00,1
2023-09-30,Korea,Expenses,IT Expense & Maint,5373.72,5206.55,167.17,.00,1
2023-09-30,Korea,Expenses,Machine Expense & Maint,156622.33,156562.47,59.86,.00,1
2023-09-30,Korea,Expenses,Vehicle Expense,591.75,588.62,3.13,.00,1
2023-09-30,Korea,Expenses,Training,1076.50,1042.29,34.21,.00,1
2023-09-30,Korea,Expenses,(Gain)/Loss on Disposals,2235.98,2235.98,.00,.00,1
2023-09-30,Korea,Expenses,Audit-Independent,2157.89,2089.30,68.59,.00,1
2023-09-30,Korea,Expenses,Audit-IMCOM Int Review,105.20,101.86,3.34,.00,1
2023-09-30,Korea,Expenses,Other Expenses,5694.77,5619.85,74.92,.00,1
2023-09-30,Korea,Expenses,Total Operating Expenses,506384.78,501217.06,5167.72,.00,1
2023-09-30,Korea,Expenses,Net Operating Income/(Loss),961457.68,958747.03,2710.65,.00,1
2023-09-30,Korea,Net,Interest Revenue,17150.39,16929.79,220.60,.00,1
2023-09-30,Korea,Net,Non-Operating Inc/(Exp),-390.98,-378.55,-12.43,.00,1
2023-09-30,Korea,Net,Net Income/(Loss),978217.09,975298.27,2918.82,.00,1
2023-09-30,Korea,Net,Distributions,978217.09,975298.27,2918.82,.00,1
2023-09-30,Korea,Net,After Distributions,.00,.00,.00,.00,1
2023-09-30,Japan,Revenue,Gaming Machine Revenue,1957078.02,126862.17,748862.58,1081353.27,1
2023-09-30,Japan,Revenue,Total Revenue,1957078.02,126862.17,748862.58,1081353.27,1
2023-09-30,Japan,Revenue,Gaming NAFI,1669925.70,24907.60,718005.00,927013.10,1
2023-09-30,Japan,Revenue,Total Direct Reimbursement,1669925.70,24907.60,718005.00,927013.10,1
2023-09-30,Japan,Revenue,Net Revenue,287152.32,101954.57,30857.58,154340.17,1
2023-09-30,Japan,Expenses,Compensation & Benefits,299643.95,42959.16,117280.99,139403.80,1
2023-09-30,Japan,Expenses,Depreciation Expense,149158.08,15544.62,58781.24,74832.22,1
2023-09-30,Japan,Expenses,Contractor Fees,6706.60,684.93,2787.29,3234.38,1
2023-09-30,Japan,Expenses,Communications,2910.61,766.90,590.94,1552.77,1
2023-09-30,Japan,Expenses,TDY,14358.18,494.45,11528.89,2334.84,1
2023-09-30,Japan,Expenses,PCS,1865.95,190.56,775.52,899.87,1
2023-09-30,Japan,Expenses,IT Expense & Maint,10377.94,1044.61,4256.64,5076.69,1
2023-09-30,Japan,Expenses,Machine Expense & Maint,3532.09,331.54,1349.15,1851.40,1
2023-09-30,Japan,Expenses,Vehicle Expense,2314.52,-206.71,283.89,2237.34,1
2023-09-30,Japan,Expenses,Training,1855.60,189.50,771.24,894.86,1
2023-09-30,Japan,Expenses,(Gain)/Loss on Disposals,7863.34,.00,504.06,7359.28,1
2023-09-30,Japan,Expenses,Audit-Independent,3719.60,379.88,1545.87,1793.85,1
2023-09-30,Japan,Expenses,Audit-IMCOM Int Review,181.34,18.52,75.36,87.46,1
2023-09-30,Japan,Expenses,Other Expenses,9971.91,1033.02,2367.76,6571.13,1
2023-09-30,Japan,Expenses,Total Operating Expenses,514459.71,63430.98,202898.84,248129.89,1
2023-09-30,Japan,Expenses,Net Operating Income/(Loss),-227307.39,38523.59,-172041.26,-93789.72,1
2023-09-30,Japan,Net,Interest Revenue,18881.38,1134.86,7625.56,10120.96,1
2023-09-30,Japan,Net,Non-Operating Inc/(Exp),-1273.92,-68.83,-280.11,-924.98,1
2023-09-30,Japan,Net,Net Income/(Loss),-209699.93,39589.62,-164695.81,-84593.74,1
2023-09-30,Japan,Net,Distributions,-209699.93,39589.62,-164695.81,-84593.74,1
2023-09-30,Japan,Net,After Distributions,.00,.00,.00,.00,1
2023-09-30,Consolidated,Revenue,Gaming Machine Revenue,64822755.03,38371908.84,13478446.12,12972400.07,12
2023-09-30,Consolidated,Revenue,Total Revenue,64822755.03,38371908.84,13478446.12,12972400.07,12
2023-09-30,Consolidated,Revenue,Gaming NAFI,29039132.99,7712471.55,10840079.30,10486582.14,12
2023-09-30,Consolidated,Revenue,Total Direct Reimbursement,29039132.99,7712471.55,10840079.30,10486582.14,12
2023-09-30,Consolidated,Revenue,Net Revenue,35783622.04,30659437.29,2638366.82,2485817.93,12
2023-09-30,Consolidated,Expenses,Compensation & Benefits,8888389.94,5141916.18,2094219.37,1652254.39,12
2023-09-30,Consolidated,Expenses,Depreciation Expense,3874139.81,2403870.32,745622.07,724647.42,12
2023-09-30,Consolidated,Expenses,Contractor Fees,91596.50,50854.35,23391.29,17350.86,12
2023-09-30,Consolidated,Expenses,Communications,241328.31,180197.45,28938.31,32192.55,12
2023-09-30,Consolidated,Expenses,TDY,407888.99,166121.22,189294.12,52473.65,12
2023-09-30,Consolidated,Expenses,PCS,237259.84,127943.83,46242.28,63073.73,12
2023-09-30,Consolidated,Expenses,IT Expense & Maint,337378.92,180833.53,89557.73,66987.66,12
2023-09-30,Consolidated,Expenses,Machine Expense & Maint,1619981.06,771437.70,428553.98,419989.38,12
2023-09-30,Consolidated,Expenses,Vehicle Expense,93070.55,65888.61,13170.84,14011.10,12
2023-09-30,Consolidated,Expenses,Training,34383.92,17325.17,13104.96,3953.79,12
2023-09-30,Consolidated,Expenses,(Gain)/Loss on Disposals,362581.63,222068.40,54724.24,85788.99,12
2023-09-30,Consolidated,Expenses,Audit-Independent,104271.08,57814.08,26499.34,19957.66,12
2023-09-30,Consolidated,Expenses,Audit-IMCOM Int Review,31996.37,17733.67,8120.87,6141.83,12
2023-09-30,Consolidated,Expenses,Other Expenses,307964.17,182701.94,58730.55,66531.68,12
2023-09-30,Consolidated,Expenses,Total Operating Expenses,16632231.09,9586706.45,3820169.95,3225354.69,12
2023-09-30,Consolidated,Expenses,Net Operating Income/(Loss),19151390.95,21072730.84,-1181803.13,-739536.76,12
2023-09-30,Consolidated,Net,Interest Revenue,731286.41,427711.19,152859.26,150715.96,12
2023-09-30,Consolidated,Net,Non-Operating Inc/(Exp),-24534.76,-14935.46,-5508.40,-4090.90,12
2023-09-30,Consolidated,Net,Net Income/(Loss),19858142.60,21485506.57,-1034452.27,-592911.70,12
2023-09-30,Consolidated,Net,Distributions,19858142.60,21485506.57,-1034452.27,-592911.70,12
2023-09-30,Consolidated,Net,After Distributions,.00,.00,.00,.00,12
2023-09-30,Europe,Revenue,Gaming Machine Revenue,17992775.20,14813639.38,3179135.82,.00,12
2023-09-30,Europe,Revenue,Total Revenue,17992775.20,14813639.38,3179135.82,.00,12
2023-09-30,Europe,Revenue,Gaming NAFI,5201021.60,2974411.50,2226610.10,.00,12
2023-09-30,Europe,Revenue,Total Direct Reimbursement,5201021.60,2974411.50,2226610.10,.00,12
2023-09-30,Europe,Revenue,Net Revenue,12791753.60,11839227.88,952525.72,.00,12
2023-09-30,Europe,Expenses,Compensation & Benefits,3735826.32,2893953.31,841873.01,.00,12
2023-09-30,Europe,Expenses,Depreciation Expense,1606695.29,1352109.97,254585.32,.00,12
2023-09-30,Europe,Expenses,Contractor Fees,36344.12,28050.58,8293.54,.00,12
2023-09-30,Europe,Expenses,Communications,101345.47,94621.35,6724.12,.00,12
2023-09-30,Europe,Expenses,TDY,172374.46,108286.35,64088.11,.00,12
2023-09-30,Europe,Expenses,PCS,50738.37,34437.64,16300.73,.00,12
2023-09-30,Europe,Expenses,IT Expense & Maint,132104.41,99780.89,32323.52,.00,12
2023-09-30,Europe,Expenses,Machine Expense & Maint,600157.48,394932.20,205225.28,.00,12
2023-09-30,Europe,Expenses,Vehicle Expense,62019.32,53234.26,8785.06,.00,12
2023-09-30,Europe,Expenses,Training,16420.46,6875.20,9545.26,.00,12
2023-09-30,Europe,Expenses,(Gain)/Loss on Disposals,167369.30,140666.78,26702.52,.00,12
2023-09-30,Europe,Expenses,Audit-Independent,41144.91,31804.84,9340.07,.00,12
2023-09-30,Europe,Expenses,Audit-IMCOM Int Review,12604.35,9748.60,2855.75,.00,12
2023-09-30,Europe,Expenses,Other Expenses,122125.72,93884.51,28241.21,.00,12
2023-09-30,Europe,Expenses,Total Operating Expenses,6857269.98,5342386.48,1514883.50,.00,12
2023-09-30,Europe,Expenses,Net Operating Income/(Loss),5934483.62,6496841.40,-562357.78,.00,12
2023-09-30,Europe,Net,Interest Revenue,196505.03,160537.57,35967.46,.00,12
2023-09-30,Europe,Net,Non-Operating Inc/(Exp),-12770.57,-10299.86,-2470.71,.00,12
2023-09-30,Europe,Net,Net Income/(Loss),6118218.08,6647079.11,-528861.03,.00,12
2023-09-30,Europe,Net,Distributions,6118218.08,6647079.11,-528861.03,.00,12
2023-09-30,Europe,Net,After Distributions,.00,.00,.00,.00,12
2023-09-30,Korea,Revenue,Gaming Machine Revenue,22445399.01,22135939.59,309459.42,.00,12
2023-09-30,Korea,Revenue,Total Revenue,22445399.01,22135939.59,309459.42,.00,12
2023-09-30,Korea,Revenue,Gaming NAFI,4674575.35,4452480.40,222094.95,.00,12
2023-09-30,Korea,Revenue,Total Direct Reimbursement,4674575.35,4452480.40,222094.95,.00,12
2023-09-30,Korea,Revenue,Net Revenue,17770823.66,17683459.19,87364.47,.00,12
2023-09-30,Korea,Expenses,Compensation & Benefits,1859297.75,1826736.75,32561.00,.00,12
2023-09-30,Korea,Expenses,Depreciation Expense,915032.09,904247.34,10784.75,.00,12
2023-09-30,Korea,Expenses,Contractor Fees,19854.79,19276.19,578.60,.00,12
2023-09-30,Korea,Expenses,Communications,66991.09,66768.24,222.85,.00,12
2023-09-30,Korea,Expenses,TDY,50133.99,47991.75,2142.24,.00,12
2023-09-30,Korea,Expenses,PCS,87679.33,86501.68,1177.65,.00,12
2023-09-30,Korea,Expenses,IT Expense & Maint,69637.27,67599.06,2038.21,.00,12
2023-09-30,Korea,Expenses,Machine Expense & Maint,213401.25,212478.22,923.03,.00,12
2023-09-30,Korea,Expenses,Vehicle Expense,8232.28,8190.03,42.25,.00,12
2023-09-30,Korea,Expenses,Training,9757.13,9615.52,141.61,.00,12
2023-09-30,Korea,Expenses,(Gain)/Loss on Disposals,41139.94,41139.94,.00,.00,12
2023-09-30,Korea,Expenses,Audit-Independent,22650.26,22007.17,643.09,.00,12
2023-09-30,Korea,Expenses,Audit-IMCOM Int Review,6952.51,6758.37,194.14,.00,12
2023-09-30,Korea,Expenses,Other Expenses,74371.42,73695.38,676.04,.00,12
2023-09-30,Korea,Expenses,Total Operating Expenses,3445131.10,3393005.64,52125.46,.00,12
2023-09-30,Korea,Expenses,Net Operating Income/(Loss),14325692.56,14290453.55,35239.01,.00,12
2023-09-30,Korea,Net,Interest Revenue,255225.33,251494.68,3730.65,.00,12
2023-09-30,Korea,Net,Non-Operating Inc/(Exp),-4043.93,-3925.30,-118.63,.00,12
2023-09-30,Korea,Net,Net Income/(Loss),14576873.96,14538022.93,38851.03,.00,12
2023-09-30,Korea,Net,Distributions,14576873.96,14538022.93,38851.03,.00,12
2023-09-30,Korea,Net,After Distributions,.00,.00,.00,.00,12
2023-09-30,Japan,Revenue,Gaming Machine Revenue,24384580.82,1422329.87,9989850.88,12972400.07,12
2023-09-30,Japan,Revenue,Total Revenue,24384580.82,1422329.87,9989850.88,12972400.07,12
2023-09-30,Japan,Revenue,Gaming NAFI,19163536.04,285579.65,8391374.25,10486582.14,12
2023-09-30,Japan,Revenue,Total Direct Reimbursement,19163536.04,285579.65,8391374.25,10486582.14,12
2023-09-30,Japan,Revenue,Net Revenue,5221044.78,1136750.22,1598476.63,2485817.93,12
2023-09-30,Japan,Expenses,Compensation & Benefits,3293265.87,421226.12,1219785.36,1652254.39,12
2023-09-30,Japan,Expenses,Depreciation Expense,1352412.43,147513.01,480252.00,724647.42,12
2023-09-30,Japan,Expenses,Contractor Fees,35397.59,3527.58,14519.15,17350.86,12
2023-09-30,Japan,Expenses,Communications,72991.75,18807.86,21991.34,32192.55,12
2023-09-30,Japan,Expenses,TDY,185380.54,9843.12,123063.77,52473.65,12
2023-09-30,Japan,Expenses,PCS,98842.14,7004.51,28763.90,63073.73,12
2023-09-30,Japan,Expenses,IT Expense & Maint,135637.24,13453.58,55196.00,66987.66,12
2023-09-30,Japan,Expenses,Machine Expense & Maint,806422.33,164027.28,222405.67,419989.38,12
2023-09-30,Japan,Expenses,Vehicle Expense,22818.95,4464.32,4343.53,14011.10,12
2023-09-30,Japan,Expenses,Training,8206.33,834.45,3418.09,3953.79,12
2023-09-30,Japan,Expenses,(Gain)/Loss on Disposals,154072.39,40261.68,28021.72,85788.99,12
2023-09-30,Japan,Expenses,Audit-Independent,40475.91,4002.07,16516.18,19957.66,12
2023-09-30,Japan,Expenses,Audit-IMCOM Int Review,12439.51,1226.70,5070.98,6141.83,12
2023-09-30,Japan,Expenses,Other Expenses,111467.03,15122.05,29813.30,66531.68,12
2023-09-30,Japan,Expenses,Total Operating Expenses,6329830.01,851314.33,2253160.99,3225354.69,12
2023-09-30,Japan,Expenses,Net Operating Income/(Loss),-1108785.23,285435.89,-654684.36,-739536.76,12
2023-09-30,Japan,Net,Interest Revenue,279556.05,15678.94,113161.15,150715.96,12
2023-09-30,Japan,Net,Non-Operating Inc/(Exp),-7720.26,-710.30,-2919.06,-4090.90,12
2023-09-30,Japan,Net,Net Income/(Loss),-836949.44,300404.53,-544442.27,-592911.70,12
2023-09-30,Japan,Net,Distributions,-836949.44,300404.53,-544442.27,-592911.70,12
2023-09-30,Japan,Net,After Distributions,.00,.00,.00,.00,12
2020-10-31,Consolidated,Revenue,Gaming Machine Revenue,4594683.20,2652637.55,794570.85,1147474.80,1
2020-10-31,Consolidated,Revenue,Total Revenue,4594683.20,2652637.55,794570.85,1147474.80,1
2020-10-31,Consolidated,Revenue,Gaming NAFI,2177991.05,575541.15,670879.70,931570.20,1
2020-10-31,Consolidated,Revenue,Total Direct Reimbursement,2177991.05,575541.15,670879.70,931570.20,1
2020-10-31,Consolidated,Revenue,Net Revenue,2416692.15,2077096.40,123691.15,215904.60,1
2020-10-31,Consolidated,Expenses,Compensation & Benefits,706603.33,414040.67,162950.99,129611.67,1
2020-10-31,Consolidated,Expenses,Depreciation Expense,372411.47,224833.64,76912.58,70665.25,1
2020-10-31,Consolidated,Expenses,Contractor Fees,2266.00,1296.76,534.18,435.06,1
2020-10-31,Consolidated,Expenses,Communications,20265.16,18035.55,1178.97,1050.64,1
2020-10-31,Consolidated,Expenses,TDY,10265.87,10138.72,61.77,65.38,1
2020-10-31,Consolidated,Expenses,PCS,2874.99,1519.16,701.34,654.49,1
2020-10-31,Consolidated,Expenses,IT Expense & Maint,23451.36,13946.51,5218.76,4286.09,1
2020-10-31,Consolidated,Expenses,Machine Expense & Maint,993.71,412.83,331.05,249.83,1
2020-10-31,Consolidated,Expenses,Vehicle Expense,2572.52,1836.29,421.72,314.51,1
2020-10-31,Consolidated,Expenses,Training,.00,.00,.00,.00,1
2020-10-31,Consolidated,Expenses,(Gain)/Loss on Disposals,.00,.00,.00,.00,1
2020-10-31,Consolidated,Expenses,Audit-Independent,9251.13,5294.10,2180.81,1776.22,1
2020-10-31,Consolidated,Expenses,Audit-IMCOM Int Review,1565.41,895.83,369.03,300.55,1
2020-10-31,Consolidated,Expenses,Other Expenses,17429.99,10139.12,3511.85,3779.02,1
2020-10-31,Consolidated,Expenses,Total Operating Expenses,1169950.94,702389.18,254373.05,213188.71,1
2020-10-31,Consolidated,Expenses,Net Operating Income/(Loss),1246741.21,1374707.22,-130681.90,2715.89,1
2020-10-31,Consolidated,Net,Interest Revenue,28254.13,19391.16,4429.23,4433.74,1
2020-10-31,Consolidated,Net,Non-Operating Inc/(Exp),8969.27,7830.24,1139.59,-.56,1
